tamanhoMem ,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
2048,8,1,1,10,1299672,1.299672
2048,8,1,1,20,1301075,1.301075
2048,8,1,1,30,1301144,1.301144
2048,8,1,1,40,1301716,1.301716
2048,8,1,1,50,1301926,1.301926
2048,8,1,1,60,1301946,1.301946
2048,8,1,1,70,1301986,1.301986
2048,8,1,1,80,1302076,1.302076
2048,8,1,1,90,1302668,1.302668
2048,8,1,1,100,1303069,1.303069
2048,8,1,2,0,1303228,1.303228
2048,8,1,2,10,1304221,1.304221
2048,8,1,2,20,1304591,1.304591
2048,8,1,2,30,1304972,1.304972
2048,8,1,2,40,1305263,1.305263
2048,8,1,2,50,1305272,1.305272
2048,8,1,2,60,1305713,1.305713
2048,8,1,2,70,1305813,1.305813
2048,8,1,2,80,1307326,1.307326
2048,8,1,2,90,1307487,1.307487
2048,8,1,2,100,1307677,1.307677
2048,8,1,4,0,1307817,1.307817
2048,8,1,4,10,1307928,1.307928
2048,8,1,4,20,1307997,1.307997
2048,8,1,4,30,1308949,1.308949
2048,8,1,4,40,1309009,1.309009
2048,8,1,4,50,1309200,1.3092
2048,8,1,4,60,1309570,1.30957
2048,8,1,4,70,1309620,1.30962
2048,8,1,4,80,1309640,1.30964
2048,8,1,4,90,1310262,1.310262
2048,8,1,4,100,1310782,1.310782
2048,8,1,8,0,1310983,1.310983
2048,8,1,8,10,1311594,1.311594
2048,8,1,8,20,1311865,1.311865
2048,8,1,8,30,1312024,1.312024
2048,8,1,8,40,1312205,1.312205
2048,8,1,8,50,1312465,1.312465
2048,8,1,8,60,1312826,1.312826
2048,8,1,8,70,1313497,1.313497
2048,8,1,8,80,1314039,1.314039
2048,8,1,8,90,1314349,1.314349
2048,8,1,8,100,1314880,1.31488
2048,8,1,16,0,1315251,1.315251
2048,8,1,16,10,1315452,1.315452
2048,8,1,16,20,1315822,1.315822
2048,8,1,16,30,1315892,1.315892
2048,8,1,16,40,1315952,1.315952
2048,8,1,16,50,1316112,1.316112
2048,8,1,16,60,1316563,1.316563
2048,8,1,16,70,1317134,1.317134
2048,8,1,16,80,1317755,1.317755
2048,8,1,16,90,1318677,1.318677
2048,8,1,16,100,1319519,1.319519
2048,8,1,32,0,1319779,1.319779
2048,8,1,32,10,1320591,1.320591
2048,8,1,32,20,1320640,1.32064
2048,8,1,32,30,1321072,1.321072
2048,8,1,32,40,1321362,1.321362
2048,8,1,32,50,1321963,1.321963
2048,8,1,32,60,1322264,1.322264
2048,8,1,32,70,1322503,1.322503
2048,8,1,32,80,1322785,1.322785
2048,8,1,32,90,1322825,1.322825
2048,8,1,32,100,1323035,1.323035
2048,8,1,64,0,1323556,1.323556
2048,8,1,64,10,1324027,1.324027
2048,8,1,64,20,1324478,1.324478
2048,8,1,64,30,1324688,1.324688
2048,8,1,64,40,1324718,1.324718
2048,8,1,64,50,1324788,1.324788
2048,8,1,64,60,1325530,1.32553
2048,8,1,64,70,1325791,1.325791
2048,8,1,64,80,1325931,1.325931
2048,8,1,64,90,1326110,1.32611
2048,8,1,64,100,1326501,1.326501
2048,16,1,1,0,1326672,1.326672
2048,16,1,1,10,1326702,1.326702
2048,16,1,1,20,1326722,1.326722
2048,16,1,1,30,1327634,1.327634
2048,16,1,1,40,1328345,1.328345
2048,16,1,1,50,1328345,1.328345
2048,16,1,1,60,1328596,1.328596
2048,16,1,1,70,1328685,1.328685
2048,16,1,1,80,1328755,1.328755
2048,16,1,1,90,1329006,1.329006
2048,16,1,1,100,1330148,1.330148
