tamanhoMem,minBloco,requisicoes,threads,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
1024,32,40,1,10,380413,,,,
4096,8,20,1,10,380413,,,,
1024,32,10,1,40,380414,,,,
2048,16,40,1,70,380473,,,,
8192,64,100,1,100,380474,,,,
1024,16,30,1,10,380484,,,,
4096,16,10,1,90,380484,,,,
8192,16,40,1,60,380493,,,,
1024,8,60,1,20,380513,,,,
4096,64,100,1,30,380524,,,,
8192,64,60,1,50,380533,,,,
8192,4,40,1,100,380543,,,,
2048,16,100,1,100,380554,,,,
8192,4,10,1,30,380564,,,,
8192,8,10,1,30,380573,,,,
8192,8,20,1,90,380573,,,,
8192,64,50,1,10,380573,,,,
4096,16,30,1,70,380593,,,,
8192,2,30,1,20,380614,,,,
2048,2,10,1,40,380624,,,,
8192,2,10,1,80,380634,,,,
4096,32,50,1,10,380654,,,,
2048,8,40,1,50,380664,,,,
1024,2,100,1,50,380704,,,,
2048,16,10,1,30,380704,,,,
2048,16,30,1,60,380724,,,,
4096,32,50,1,100,380724,,,,
4096,32,30,1,80,380734,,,,
8192,32,20,1,60,380744,,,,
8192,8,50,1,60,380794,,,,
1024,32,30,1,30,380814,,,,
2048,64,10,1,50,380824,,,,
4096,16,60,1,70,380824,,,,
2048,2,10,1,60,380834,,,,
2048,8,20,1,80,380834,,,,
1024,32,40,1,100,380844,,,,
2048,4,10,1,10,380854,,,,
2048,32,60,1,90,380854,,,,
4096,16,60,1,60,380855,,,,
8192,4,60,1,80,380864,,,,
2048,64,10,1,100,380884,,,,
2048,64,60,1,30,380904,,,,
4096,32,60,1,100,380914,,,,
1024,8,100,1,40,380944,,,,
4096,2,60,1,40,380944,,,,
4096,16,60,1,50,380965,,,,
8192,4,60,1,10,380975,,,,
1024,2,60,1,50,380994,,,,
8192,16,50,1,0,380995,,,,
4096,32,20,1,90,381014,,,,
8192,64,30,1,100,381024,,,,
8192,2,20,1,30,381074,,,,
2048,16,30,1,0,381075,,,,
2048,64,100,1,90,381075,,,,
1024,16,40,1,70,381085,,,,
1024,2,20,1,0,381095,,,,
1024,64,30,1,60,381104,,,,
1024,64,10,1,40,381105,,,,
2048,32,100,1,30,381105,,,,
8192,32,20,1,100,381105,,,,
8192,32,50,1,100,381105,,,,
4096,32,60,1,10,381125,,,,
1024,64,10,1,30,381155,,,,
4096,32,40,1,100,381165,,,,
8192,16,40,1,40,381185,,,,
4096,2,20,1,60,381195,,,,
2048,16,30,1,80,381245,,,,
1024,8,60,1,80,381255,,,,
8192,16,20,1,50,381255,,,,
1024,64,20,1,0,381275,,,,
1024,16,40,1,80,381295,,,,
2048,32,20,1,70,381295,,,,
8192,8,10,1,50,381295,,,,
4096,32,50,1,30,381335,,,,
1024,64,60,1,70,381355,,,,
4096,8,50,1,60,381355,,,,
4096,4,30,1,10,381375,,,,
4096,32,10,1,40,381395,,,,
4096,2,30,1,100,381405,,,,
4096,8,30,1,60,381416,,,,
8192,4,50,1,40,381425,,,,
4096,64,20,1,70,381435,,,,
1024,8,60,1,60,381516,,,,
2048,32,60,1,70,381516,,,,
8192,2,10,1,40,381535,,,,
2048,64,30,1,40,381536,,,,
1024,8,100,1,100,381545,,,,
4096,2,100,1,0,381566,,,,
8192,16,100,1,70,381585,,,,
8192,2,50,1,50,381605,,,,
4096,64,60,1,30,381606,,,,
4096,4,20,1,20,381615,,,,
4096,8,100,1,70,381636,,,,
2048,32,20,1,10,381646,,,,
4096,16,20,1,70,381666,,,,
4096,16,30,1,40,381666,,,,
2048,4,50,1,40,381676,,,,
2048,2,60,1,40,381686,,,,
1024,4,60,1,90,381696,,,,
4096,2,20,1,0,381706,,,,
1024,8,100,1,60,381745,,,,
1024,8,30,1,40,381756,,,,
4096,8,30,1,20,381756,,,,
1024,4,10,1,30,381766,,,,
1024,2,40,1,30,381776,,,,
8192,16,30,1,10,381785,,,,
2048,4,20,1,30,381806,,,,
2048,32,40,1,100,381806,,,,
4096,2,20,1,100,381816,,,,
2048,64,40,1,80,381836,,,,
8192,2,30,1,60,381866,,,,
4096,2,10,1,70,381886,,,,
2048,64,40,1,30,381907,,,,
1024,4,100,1,10,381926,,,,
1024,8,50,1,90,381936,,,,
1024,8,30,1,60,381946,,,,
4096,2,100,1,100,381966,,,,
2048,2,60,1,60,381976,,,,
2048,64,40,1,60,382046,,,,
2048,4,10,1,0,382067,,,,
2048,8,40,1,80,382097,,,,
4096,4,60,1,70,382116,,,,
4096,16,60,1,0,382117,,,,
1024,64,40,1,30,382136,,,,
2048,4,50,1,80,382167,,,,
2048,64,50,1,20,382167,,,,
2048,32,30,1,40,382187,,,,
8192,16,10,1,0,382187,,,,
8192,8,20,1,60,382196,,,,
8192,8,30,1,80,382216,,,,
2048,32,50,1,30,382217,,,,
1024,64,30,1,10,382247,,,,
4096,16,100,1,100,382247,,,,
4096,64,20,1,0,382247,,,,
4096,2,100,1,80,382277,,,,
8192,16,20,1,0,382277,,,,
1024,4,60,1,60,382307,,,,
2048,64,40,1,90,382347,,,,
2048,8,30,1,10,382357,,,,
4096,32,40,1,60,382367,,,,
2048,32,30,1,100,382437,,,,
4096,8,60,1,90,382477,,,,
4096,4,20,1,60,382487,,,,
1024,4,50,1,60,382498,,,,
2048,8,100,1,0,382507,,,,
4096,8,10,1,30,382507,,,,
4096,16,20,1,20,382507,,,,
4096,2,30,1,80,382518,,,,
4096,4,50,1,100,382537,,,,
1024,8,100,1,50,382587,,,,
4096,16,40,1,0,382608,,,,
8192,64,20,1,100,382748,,,,
1024,32,20,1,100,382808,,,,
8192,8,30,1,40,382808,,,,
4096,8,60,1,10,382828,,,,
8192,32,40,1,30,382838,,,,
2048,2,100,1,30,382858,,,,
4096,2,60,1,30,382858,,,,
4096,64,10,1,20,382888,,,,
8192,2,100,1,40,382888,,,,
4096,2,30,1,10,382918,,,,
2048,32,30,1,10,382938,,,,
4096,16,30,1,20,382938,,,,
2048,64,40,1,40,382958,,,,
1024,16,50,1,10,382978,,,,
1024,16,10,1,70,382999,,,,
8192,2,10,1,0,383038,,,,
4096,16,100,1,80,383048,,,,
1024,16,30,1,70,383088,,,,
1024,64,100,1,30,383088,,,,
2048,8,100,1,80,383109,,,,
8192,4,20,1,10,383169,,,,
8192,32,30,1,60,383169,,,,
1024,8,100,1,80,383199,,,,
1024,64,60,1,100,383209,,,,
1024,4,10,1,0,383219,,,,
2048,4,60,1,0,383259,,,,
8192,2,60,1,10,383259,,,,
8192,32,20,1,30,383269,,,,
2048,64,100,1,80,383389,,,,
8192,32,50,1,40,383389,,,,
2048,2,30,1,30,383449,,,,
4096,64,50,1,50,383459,,,,
2048,64,10,1,40,383529,,,,
1024,4,30,1,100,383539,,,,
2048,16,100,1,10,383589,,,,
8192,64,60,1,60,383599,,,,
1024,2,100,1,40,383639,,,,
4096,2,10,1,50,383689,,,,
4096,8,100,1,90,383689,,,,
4096,2,30,1,20,383700,,,,
2048,32,60,1,20,383710,,,,
8192,32,50,1,50,383730,,,,
8192,2,40,1,0,383750,,,,
1024,2,40,1,90,383760,,,,
4096,32,100,1,10,383780,,,,
1024,2,30,1,20,383830,,,,
2048,2,100,1,100,383840,,,,
1024,16,60,1,40,383859,,,,
4096,32,60,1,90,383869,,,,
4096,16,30,1,90,383870,,,,
1024,4,30,1,0,383890,,,,
2048,64,10,1,80,383940,,,,
4096,32,60,1,50,383940,,,,
8192,4,100,1,100,383940,,,,
4096,4,20,1,70,383950,,,,
8192,64,60,1,40,384020,,,,
2048,64,30,1,30,384050,,,,
8192,8,40,1,40,384080,,,,
8192,2,60,1,0,384081,,,,
2048,8,50,1,10,384090,,,,
1024,2,10,1,80,384100,,,,
8192,64,100,1,90,384110,,,,
2048,4,50,1,70,384120,,,,
1024,64,10,1,60,384131,,,,
1024,16,20,1,10,384150,,,,
1024,64,60,1,20,384150,,,,
1024,2,50,1,0,384160,,,,
4096,16,50,1,100,384210,,,,
2048,8,40,1,40,384220,,,,
8192,32,100,1,20,384271,,,,
8192,8,60,1,0,384280,,,,
1024,32,10,1,80,384310,,,,
8192,4,50,1,80,384320,,,,
4096,16,10,1,10,384330,,,,
8192,2,50,1,30,384340,,,,
8192,32,60,1,90,384351,,,,
2048,4,60,1,40,384371,,,,
8192,16,20,1,100,384400,,,,
2048,16,100,1,90,384410,,,,
2048,2,10,1,0,384431,,,,
1024,16,60,1,10,384461,,,,
2048,16,40,1,40,384471,,,,
1024,4,40,1,100,384481,,,,
8192,16,60,1,90,384491,,,,
8192,16,30,1,70,384500,,,,
2048,32,100,1,100,384521,,,,
2048,4,30,1,0,384531,,,,
8192,4,30,1,0,384551,,,,
1024,2,60,1,10,384581,,,,
1024,4,30,1,60,384581,,,,
2048,4,100,1,10,384581,,,,
8192,64,20,1,50,384582,,,,
2048,64,100,1,0,384591,,,,
2048,64,60,1,100,384622,,,,
1024,64,100,1,70,384641,,,,
8192,64,30,1,80,384661,,,,
4096,32,30,1,70,384691,,,,
1024,16,100,1,80,384692,,,,
8192,64,50,1,20,384721,,,,
4096,2,60,1,80,384741,,,,
8192,32,10,1,20,384741,,,,
8192,16,40,1,100,384752,,,,
1024,2,100,1,90,384761,,,,
4096,8,50,1,40,384772,,,,
8192,16,50,1,40,384781,,,,
8192,64,50,1,50,384882,,,,
2048,4,20,1,100,384892,,,,
8192,2,50,1,10,384922,,,,
2048,4,10,1,50,384942,,,,
1024,4,40,1,80,384952,,,,
4096,16,50,1,60,384952,,,,
1024,4,30,1,70,384981,,,,
4096,32,40,1,70,385002,,,,
1024,64,30,1,20,385082,,,,
4096,32,60,1,60,385082,,,,
2048,32,100,1,10,385092,,,,
8192,32,10,1,10,385102,,,,
8192,64,40,1,30,385122,,,,
1024,16,50,1,100,385152,,,,
8192,16,20,1,70,385152,,,,
1024,64,40,1,70,385233,,,,
4096,4,30,1,0,385243,,,,
2048,8,20,1,10,385252,,,,
4096,4,20,1,80,385283,,,,
4096,16,60,1,20,385323,,,,
8192,8,30,1,0,385352,,,,
4096,8,20,1,40,385363,,,,
2048,16,100,1,70,385382,,,,
1024,16,20,1,50,385383,,,,
1024,16,100,1,0,385392,,,,
8192,8,60,1,30,385393,,,,
8192,16,30,1,100,385403,,,,
2048,64,40,1,50,385413,,,,
2048,4,10,1,40,385433,,,,
1024,64,60,1,50,385473,,,,
2048,4,100,1,20,385482,,,,
4096,8,40,1,0,385493,,,,
1024,64,1000,1,20,385502,,,,
8192,2,40,1,20,385503,,,,
1024,8,40,1,10,385513,,,,
2048,8,50,1,0,385513,,,,
1024,32,20,1,70,385553,,,,
8192,4,10,1,70,385573,,,,
4096,2,40,1,80,385603,,,,
2048,16,20,1,80,385623,,,,
2048,32,20,1,0,385623,,,,
8192,4,10,1,100,385633,,,,
2048,2,30,1,0,385643,,,,
2048,16,10,1,20,385643,,,,
2048,32,30,1,0,385643,,,,
1024,8,50,1,10,385653,,,,
8192,8,10,1,100,385673,,,,
2048,64,10,1,30,385693,,,,
8192,64,20,1,10,385703,,,,
8192,2,10,1,60,385704,,,,
1024,16,30,1,40,385723,,,,
1024,16,10,1,0,385733,,,,
4096,16,60,1,100,385743,,,,
8192,8,20,1,40,385754,,,,
1024,2,30,1,40,385763,,,,
2048,8,10,1,50,385763,,,,
1024,16,50,1,90,385783,,,,
4096,2,40,1,90,385783,,,,
1024,2,30,1,30,385823,,,,
8192,64,20,1,90,385864,,,,
1024,8,60,1,10,385883,,,,
1024,16,10,1,60,385893,,,,
1024,16,30,1,0,385894,,,,
4096,4,20,1,100,385924,,,,
2048,32,60,1,10,385933,,,,
8192,8,20,1,70,385944,,,,
1024,2,60,1,60,385954,,,,
1024,8,20,1,60,385994,,,,
2048,2,50,1,80,386014,,,,
4096,4,60,1,90,386014,,,,
2048,64,100,1,30,386044,,,,
2048,32,100,1,80,386054,,,,
8192,8,30,1,50,386054,,,,
4096,32,100,1,60,386073,,,,
8192,4,20,1,70,386114,,,,
4096,32,100,1,90,386124,,,,
8192,2,50,1,40,386144,,,,
8192,32,30,1,90,386144,,,,
8192,8,40,1,30,386154,,,,
4096,32,20,1,20,386164,,,,
1024,16,50,1,30,386194,,,,
4096,2,50,1,30,386195,,,,
8192,4,100,1,40,386204,,,,
2048,2,30,1,50,386224,,,,
8192,64,100,1,40,386254,,,,
4096,16,60,1,10,386264,,,,
1024,16,60,1,70,386294,,,,
1024,64,50,1,30,386294,,,,
2048,4,30,1,50,386325,,,,
8192,2,20,1,60,386334,,,,
1024,8,20,1,20,386374,,,,
4096,2,60,1,20,386374,,,,
8192,16,60,1,10,386384,,,,
2048,32,60,1,30,386405,,,,
4096,2,100,1,40,386455,,,,
4096,16,20,1,50,386455,,,,
8192,8,10,1,90,386465,,,,
8192,4,40,1,30,386504,,,,
8192,64,30,1,30,386514,,,,
8192,2,30,1,100,386515,,,,
2048,4,20,1,20,386535,,,,
2048,8,60,1,10,386555,,,,
4096,2,50,1,0,386565,,,,
8192,8,60,1,40,386565,,,,
1024,32,100,1,30,386575,,,,
2048,4,20,1,90,386575,,,,
4096,4,10,1,70,386575,,,,
8192,64,40,1,90,386614,,,,
8192,4,50,1,20,386615,,,,
1024,64,60,1,10,386645,,,,
8192,64,30,1,70,386685,,,,
1024,8,100,1,90,386705,,,,
2048,32,60,1,100,386735,,,,
1024,64,100,1,40,386756,,,,
8192,64,50,1,0,386775,,,,
8192,64,50,1,80,386775,,,,
8192,2,30,1,0,386776,,,,
1024,64,50,1,20,386856,,,,
8192,4,50,1,0,386865,,,,
4096,32,100,1,80,386875,,,,
4096,64,50,1,30,386906,,,,
1024,32,60,1,100,386916,,,,
1024,4,100,1,0,386946,,,,
4096,16,60,1,30,387005,,,,
4096,16,100,1,50,387015,,,,
8192,4,100,1,70,387035,,,,
8192,16,40,1,30,387075,,,,
2048,4,40,1,60,387076,,,,
2048,16,10,1,50,387085,,,,
2048,2,60,1,20,387096,,,,
8192,8,60,1,60,387096,,,,
2048,2,50,1,90,387105,,,,
1024,8,100,1,20,387116,,,,
8192,16,100,1,80,387145,,,,
1024,32,50,1,80,387166,,,,
8192,64,30,1,40,387166,,,,
8192,64,60,1,90,387185,,,,
2048,8,30,1,100,387186,,,,
1024,32,10,1,10,387206,,,,
8192,8,100,1,100,387206,,,,
8192,64,10,1,80,387206,,,,
4096,32,100,1,40,387236,,,,
1024,2,50,1,40,387246,,,,
2048,8,30,1,20,387246,,,,
4096,8,60,1,80,387266,,,,
4096,4,1000,1,80,387286,,,,
4096,16,10,1,0,387306,,,,
1024,4,50,1,70,387356,,,,
8192,2,20,1,70,387356,,,,
1024,64,50,1,90,387406,,,,
8192,16,20,1,40,387447,,,,
1024,4,100,1,40,387457,,,,
4096,32,20,1,0,387507,,,,
8192,16,50,1,60,387516,,,,
8192,64,40,1,10,387516,,,,
4096,2,100,1,50,387517,,,,
8192,64,10,1,100,387537,,,,
2048,64,20,1,40,387547,,,,
8192,16,50,1,100,387557,,,,
4096,4,10,1,0,387597,,,,
2048,16,60,1,90,387636,,,,
1024,8,50,1,70,387637,,,,
1024,64,20,1,80,387637,,,,
1024,64,100,1,90,387667,,,,
8192,2,10,1,100,387687,,,,
4096,32,10,1,10,387737,,,,
1024,32,40,1,70,387807,,,,
8192,32,30,1,70,387817,,,,
4096,64,30,1,70,387837,,,,
4096,4,60,1,100,387877,,,,
1024,8,30,1,20,387887,,,,
4096,4,50,1,10,387888,,,,
1024,64,60,1,80,387927,,,,
4096,2,50,1,40,387927,,,,
4096,64,40,1,0,387927,,,,
1024,4,30,1,40,387947,,,,
8192,2,30,1,70,388107,,,,
1024,64,40,1,10,388118,,,,
8192,2,100,1,20,388138,,,,
1024,64,40,1,0,388148,,,,
2048,8,60,1,80,388167,,,,
8192,8,60,1,50,388177,,,,
1024,8,100,1,0,388188,,,,
4096,4,100,1,100,388208,,,,
8192,16,60,1,50,388218,,,,
2048,32,10,1,40,388228,,,,
4096,8,60,1,20,388228,,,,
4096,32,50,1,0,388228,,,,
1024,2,40,1,40,388258,,,,
2048,2,60,1,0,388288,,,,
2048,4,40,1,70,388298,,,,
4096,64,20,1,90,388298,,,,
8192,32,20,1,10,388298,,,,
1024,32,10,1,30,388318,,,,
4096,2,20,1,30,388328,,,,
8192,32,100,1,50,388358,,,,
2048,16,40,1,50,388368,,,,
1024,4,20,1,0,388369,,,,
4096,2,100,1,20,388379,,,,
1024,16,30,1,30,388428,,,,
1024,4,30,1,30,388438,,,,
1024,64,10,1,90,388448,,,,
8192,4,60,1,30,388458,,,,
4096,4,60,1,10,388488,,,,
4096,64,30,1,50,388538,,,,
8192,16,60,1,30,388539,,,,
1024,32,20,1,20,388548,,,,
1024,8,10,1,20,388568,,,,
1024,16,100,1,90,388579,,,,
2048,8,50,1,30,388579,,,,
8192,4,20,1,20,388588,,,,
1024,16,50,1,0,388628,,,,
4096,2,50,1,50,388639,,,,
1024,8,40,1,100,388699,,,,
2048,2,100,1,10,388739,,,,
1024,8,100,1,10,388769,,,,
2048,8,60,1,70,388778,,,,
2048,2,40,1,70,388859,,,,
8192,64,100,1,30,388859,,,,
1024,32,20,1,0,388879,,,,
4096,32,50,1,90,388879,,,,
2048,16,40,1,30,388889,,,,
8192,32,30,1,20,388899,,,,
2048,32,20,1,60,388909,,,,
4096,32,30,1,10,388909,,,,
1024,32,60,1,90,388929,,,,
2048,8,30,1,0,388969,,,,
4096,32,100,1,0,388969,,,,
1024,4,40,1,0,389009,,,,
8192,4,10,1,0,389019,,,,
4096,32,50,1,50,389020,,,,
8192,4,100,1,50,389070,,,,
1024,32,40,1,50,389119,,,,
8192,16,60,1,60,389150,,,,
1024,4,40,1,10,389160,,,,
2048,16,10,1,80,389190,,,,
1024,16,60,1,0,389230,,,,
4096,32,60,1,30,389280,,,,
4096,2,30,1,70,389289,,,,
8192,64,60,1,100,389310,,,,
1024,32,50,1,10,389330,,,,
2048,2,50,1,40,389340,,,,
1024,32,100,1,0,389360,,,,
8192,32,20,1,70,389360,,,,
1024,4,40,1,90,389370,,,,
2048,8,10,1,40,389380,,,,
4096,8,40,1,50,389390,,,,
2048,2,60,1,30,389400,,,,
4096,16,10,1,60,389440,,,,
4096,2,60,1,50,389450,,,,
8192,8,100,1,30,389480,,,,
8192,64,50,1,70,389500,,,,
8192,4,40,1,90,389520,,,,
4096,2,10,1,0,389570,,,,
8192,32,30,1,0,389571,,,,
8192,32,60,1,60,389580,,,,
2048,64,20,1,0,389630,,,,
1024,2,50,1,100,389640,,,,
4096,4,50,1,40,389661,,,,
2048,32,10,1,80,389761,,,,
1024,16,60,1,20,389781,,,,
2048,2,30,1,100,389821,,,,
4096,64,40,1,30,389831,,,,
8192,8,20,1,0,389891,,,,
8192,8,50,1,40,389901,,,,
1024,8,60,1,100,389971,,,,
8192,8,50,1,80,390071,,,,
1024,64,30,1,0,390072,,,,
8192,2,100,1,70,390102,,,,
1024,16,30,1,100,390111,,,,
4096,4,40,1,90,390121,,,,
2048,8,20,1,100,390122,,,,
4096,16,10,1,80,390142,,,,
1024,8,60,1,0,390161,,,,
2048,4,100,1,50,390171,,,,
4096,4,100,1,60,390171,,,,
2048,8,40,1,20,390172,,,,
2048,8,60,1,0,390241,,,,
4096,32,100,1,70,390261,,,,
1024,2,40,1,50,390332,,,,
4096,64,40,1,90,390332,,,,
4096,4,20,1,10,390342,,,,
8192,2,30,1,40,390382,,,,
4096,32,20,1,80,390422,,,,
2048,8,50,1,20,390432,,,,
1024,64,40,1,40,390462,,,,
4096,64,30,1,0,390492,,,,
4096,32,30,1,90,390522,,,,
8192,32,20,1,20,390532,,,,
1024,32,10,1,20,390542,,,,
2048,32,40,1,80,390542,,,,
8192,2,60,1,80,390642,,,,
8192,4,50,1,100,390643,,,,
1024,8,20,1,100,390733,,,,
1024,2,30,1,60,390772,,,,
8192,32,10,1,90,390793,,,,
1024,32,20,1,30,390802,,,,
4096,64,40,1,70,390812,,,,
4096,8,20,1,0,390883,,,,
2048,16,60,1,70,390903,,,,
8192,16,100,1,40,390903,,,,
8192,32,40,1,100,390923,,,,
4096,8,30,1,70,390933,,,,
8192,4,60,1,90,390933,,,,
8192,2,50,1,0,390983,,,,
2048,32,10,1,20,390993,,,,
4096,64,40,1,20,390993,,,,
2048,64,30,1,0,391003,,,,
1024,2,50,1,60,391033,,,,
8192,8,20,1,10,391033,,,,
4096,64,40,1,40,391103,,,,
4096,2,10,1,10,391153,,,,
4096,8,60,1,70,391163,,,,
8192,32,100,1,0,391223,,,,
4096,64,100,1,80,391273,,,,
4096,4,1000,1,0,391274,,,,
8192,16,30,1,40,391374,,,,
1024,32,40,1,0,391383,,,,
8192,4,100,1,0,391403,,,,
8192,16,20,1,10,391404,,,,
8192,8,20,1,20,391413,,,,
4096,4,1000,1,60,391434,,,,
4096,16,100,1,20,391434,,,,
1024,4,30,1,90,391454,,,,
4096,4,100,1,0,391454,,,,
2048,16,20,1,50,391514,,,,
8192,16,30,1,60,391524,,,,
8192,64,20,1,70,391554,,,,
4096,4,60,1,20,391564,,,,
4096,64,50,1,70,391594,,,,
4096,64,60,1,80,391644,,,,
8192,8,40,1,0,391665,,,,
8192,2,20,1,100,391675,,,,
8192,64,100,1,10,391705,,,,
4096,64,10,1,30,391764,,,,
2048,4,60,1,70,391785,,,,
2048,16,10,1,0,391794,,,,
1024,32,50,1,20,391844,,,,
2048,8,50,1,70,391864,,,,
4096,32,50,1,60,391885,,,,
1024,16,10,1,20,391895,,,,
8192,2,40,1,40,391895,,,,
8192,32,50,1,10,391895,,,,
4096,32,30,1,30,391905,,,,
2048,64,40,1,100,391924,,,,
8192,32,60,1,30,391944,,,,
2048,32,100,1,90,391955,,,,
4096,2,10,1,60,391955,,,,
2048,2,40,1,0,392025,,,,
8192,8,20,1,30,392045,,,,
1024,8,20,1,30,392064,,,,
2048,2,40,1,50,392075,,,,
1024,16,30,1,80,392105,,,,
2048,64,100,1,70,392105,,,,
8192,64,30,1,90,392105,,,,
8192,64,60,1,0,392105,,,,
4096,2,30,1,50,392115,,,,
4096,32,60,1,40,392115,,,,
4096,4,100,1,80,392135,,,,
4096,16,10,1,20,392145,,,,
2048,32,100,1,70,392155,,,,
2048,16,50,1,0,392235,,,,
8192,16,20,1,20,392235,,,,
4096,8,40,1,10,392245,,,,
2048,8,30,1,30,392265,,,,
8192,4,40,1,0,392275,,,,
1024,64,30,1,90,392276,,,,
4096,16,20,1,40,392285,,,,
4096,8,50,1,20,392316,,,,
4096,64,60,1,100,392325,,,,
1024,64,20,1,20,392365,,,,
2048,2,20,1,0,392415,,,,
8192,64,10,1,30,392435,,,,
1024,16,40,1,10,392456,,,,
2048,2,10,1,30,392525,,,,
4096,8,30,1,50,392546,,,,
2048,8,10,1,10,392556,,,,
8192,64,50,1,40,392556,,,,
2048,32,60,1,0,392636,,,,
1024,64,30,1,80,392646,,,,
8192,16,40,1,80,392666,,,,
8192,64,10,1,60,392726,,,,
8192,32,50,1,0,392756,,,,
2048,64,60,1,90,392786,,,,
2048,16,60,1,80,392807,,,,
2048,16,20,1,10,392816,,,,
4096,64,50,1,100,392876,,,,
8192,2,20,1,10,392916,,,,
2048,64,30,1,100,392917,,,,
4096,64,10,1,0,393026,,,,
4096,8,20,1,20,393047,,,,
4096,4,10,1,100,393097,,,,
2048,16,60,1,60,393156,,,,
4096,16,50,1,50,393177,,,,
8192,32,30,1,10,393187,,,,
2048,8,60,1,20,393217,,,,
8192,32,60,1,20,393237,,,,
4096,16,50,1,20,393267,,,,
8192,32,10,1,60,393277,,,,
4096,8,40,1,70,393278,,,,
8192,4,50,1,60,393287,,,,
2048,32,60,1,50,393317,,,,
8192,32,20,1,90,393348,,,,
8192,8,100,1,0,393387,,,,
4096,32,40,1,40,393407,,,,
8192,32,30,1,30,393427,,,,
2048,16,60,1,0,393447,,,,
4096,16,40,1,40,393458,,,,
2048,4,100,1,90,393498,,,,
2048,4,40,1,80,393528,,,,
8192,8,30,1,20,393548,,,,
4096,2,20,1,40,393648,,,,
8192,4,60,1,0,393658,,,,
2048,8,50,1,80,393698,,,,
4096,4,100,1,90,393738,,,,
2048,4,50,1,60,393778,,,,
8192,2,60,1,70,393778,,,,
2048,4,10,1,100,393798,,,,
2048,16,40,1,100,393798,,,,
1024,2,30,1,100,393828,,,,
2048,64,40,1,70,393849,,,,
4096,32,60,1,0,393928,,,,
4096,16,100,1,40,393939,,,,
2048,8,10,1,60,393948,,,,
4096,8,50,1,0,393988,,,,
4096,64,20,1,10,393989,,,,
4096,2,20,1,20,394008,,,,
8192,4,20,1,30,394008,,,,
2048,4,100,1,0,394029,,,,
2048,2,60,1,100,394038,,,,
8192,16,60,1,40,394039,,,,
1024,4,100,1,30,394049,,,,
4096,2,60,1,70,394059,,,,
4096,32,30,1,0,394079,,,,
1024,2,40,1,0,394119,,,,
2048,4,50,1,50,394279,,,,
2048,2,20,1,10,394379,,,,
4096,4,50,1,30,394439,,,,
4096,8,40,1,90,394480,,,,
1024,2,40,1,20,394499,,,,
8192,32,60,1,10,394499,,,,
2048,2,30,1,60,394520,,,,
1024,32,50,1,100,394529,,,,
2048,16,30,1,20,394540,,,,
8192,32,50,1,70,394549,,,,
1024,32,30,1,0,394620,,,,
4096,32,10,1,0,394640,,,,
4096,64,20,1,60,394650,,,,
4096,8,60,1,50,394750,,,,
1024,4,20,1,90,394800,,,,
4096,64,50,1,80,394830,,,,
4096,16,40,1,30,394840,,,,
4096,2,40,1,50,394850,,,,
2048,32,40,1,50,394860,,,,
1024,8,50,1,40,394880,,,,
1024,4,60,1,0,394940,,,,
8192,8,50,1,50,394960,,,,
2048,32,30,1,30,394961,,,,
8192,64,50,1,90,395041,,,,
4096,16,50,1,80,395061,,,,
8192,64,20,1,30,395121,,,,
1024,8,50,1,80,395131,,,,
8192,16,50,1,30,395171,,,,
1024,8,40,1,30,395191,,,,
4096,32,40,1,90,395191,,,,
1024,16,100,1,20,395211,,,,
4096,4,100,1,20,395231,,,,
2048,64,50,1,80,395261,,,,
8192,64,40,1,70,395270,,,,
1024,64,30,1,30,395301,,,,
2048,2,10,1,90,395311,,,,
8192,4,40,1,50,395311,,,,
8192,64,100,1,70,395331,,,,
1024,64,60,1,40,395422,,,,
8192,2,60,1,60,395471,,,,
8192,32,40,1,70,395471,,,,
1024,4,20,1,10,395482,,,,
8192,64,60,1,10,395482,,,,
1024,32,60,1,30,395501,,,,
2048,8,50,1,50,395502,,,,
1024,64,40,1,20,395511,,,,
8192,64,60,1,70,395531,,,,
4096,64,50,1,60,395551,,,,
2048,64,60,1,0,395561,,,,
8192,16,40,1,0,395562,,,,
2048,16,40,1,0,395591,,,,
8192,64,40,1,40,395611,,,,
8192,16,100,1,10,395612,,,,
8192,4,60,1,70,395621,,,,
8192,32,30,1,100,395622,,,,
8192,32,100,1,60,395681,,,,
4096,64,40,1,80,395722,,,,
2048,8,40,1,10,395802,,,,
2048,32,100,1,0,395811,,,,
8192,64,100,1,50,395963,,,,
8192,8,50,1,20,395982,,,,
8192,4,10,1,60,396002,,,,
4096,16,50,1,40,396003,,,,
1024,8,1000,1,60,396073,,,,
4096,8,30,1,0,396133,,,,
2048,16,50,1,20,396163,,,,
4096,4,10,1,60,396173,,,,
2048,8,10,1,70,396202,,,,
8192,16,40,1,10,396273,,,,
1024,8,10,1,0,396333,,,,
8192,32,40,1,20,396333,,,,
4096,4,50,1,70,396343,,,,
8192,16,60,1,70,396343,,,,
2048,8,40,1,0,396393,,,,
4096,8,50,1,70,396453,,,,
4096,2,30,1,30,396463,,,,
8192,4,40,1,40,396573,,,,
4096,64,20,1,80,396613,,,,
4096,2,60,1,10,396633,,,,
1024,4,60,1,10,396643,,,,
4096,8,40,1,30,396644,,,,
4096,64,50,1,0,396683,,,,
8192,4,30,1,90,396683,,,,
